                     Player    G   PA   AB   R   H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K                Team League
728        Yanagisawa Ozora   25   25   25   3   1   1   0   0    2    1   1   0   0   0   11   0    0   0    1  0.040  0.040  0.080  0.120   -66  0.040  0.071   44.0%   44.0%   0.0%  0.00      Rakuten Eagles     EL
729             Yasuda Yuma   30   90   74   9  19   4   0   4   35   15   0   0   0   1   14  15    0   0    3  0.257  0.378  0.473  0.851   146  0.216  0.263   36.7%   15.6%  16.7%  1.07      Rakuten Eagles     EL
730         Yokoo Toshitake   86  256  216  25  60  11   0   6   89   39   0   0   2   2   35  28    0   8    6  0.278  0.378  0.412  0.790   130  0.134  0.305   27.0%   13.7%  10.9%  0.80      Rakuten Eagles     EL
732        Yoshimochi Ryota   56   82   72  16  21   2   0   0   23    5   5   0   1   1   11   6    0   2    3  0.292  0.358  0.319  0.677    97  0.027  0.339   20.7%   13.4%   7.3%  0.55      Rakuten Eagles     EL
733           Yoshino Soshi   48  129  122   8  24   6   1   1   35    8   1   1   0   0   44   5    0   2    1  0.197  0.240  0.287  0.527    52  0.090  0.299   38.8%   34.1%   3.9%  0.11      Rakuten Eagles     EL
737          Cuadrado Romer   56  196  181  21  41   8   0   6   67   24   0   1   0   3   63  12    0   0    5  0.227  0.270  0.370  0.640    83  0.143  0.304   41.3%   32.1%   6.1%  0.19         Seibu Lions     EL
739         Furuichi Takeru   15   33   28   2   5   1   0   0    6    0   1   2   0   0    2   5    0   0    1  0.179  0.303  0.214  0.517    50  0.035  0.192   21.2%    6.1%  15.2%  2.50         Seibu Lions     EL
740            Genda Sosuke    3    9    8   2   2   1   0   0    3    0   1   0   0   0    0   1    0   0    0  0.250  0.333  0.375  0.708   104  0.125  0.250   11.1%    0.0%  11.1%  1.00         Seibu Lions     EL
743         Hasegawa Shinya   45  187  163  39  51   5   3   8   86   24  10   5   2   0   28  18    0   4    6  0.313  0.395  0.528  0.923   164  0.215  0.339   28.9%   15.0%   9.6%  0.64         Seibu Lions     EL
746          Hiranuma Shota   35  106   96  10  15   2   1   0   19    2   3   1   1   0   15   8    0   1    5  0.156  0.229  0.198  0.427    24  0.042  0.185   21.7%   14.2%   7.5%  0.53         Seibu Lions     EL
751             Kaneko Yuji   11   36   32   4  11   1   0   0   12    2   2   0   0   1    6   3    0   0    0  0.344  0.389  0.375  0.764   121  0.031  0.407   25.0%   16.7%   8.3%  0.50         Seibu Lions     EL
752           Kawagoe Seiji   41  154  130  18  35   5   1   3   51   18   2   2   0   1   25  22    0   1    1  0.269  0.377  0.392  0.769   122  0.123  0.311   32.5%   16.2%  14.3%  0.88         Seibu Lions     EL
753        Kawamura Keishin   31  111   90  12  14   5   0   0   19    5   0   0   0   3   17  17    0   1    3  0.156  0.288  0.211  0.499    46  0.055  0.184   30.6%   15.3%  15.3%  1.00         Seibu Lions     EL
754            Kawano Ryota   62  215  184  24  46  11   1   4   71   14   2   7   7   5   43  17    0   2    4  0.250  0.313  0.386  0.699   101  0.136  0.296   29.8%   20.0%   7.9%  0.40         Seibu Lions     EL
755         Kishi Junichiro   24   79   68  12  16   4   1   1   25    6   3   1   1   0   12   9    0   1    5  0.235  0.333  0.368  0.701   102  0.133  0.273   27.8%   15.2%  11.4%  0.75         Seibu Lions     EL
756               Koga Yuto   25   79   64  10  18   3   1   1   26    6   0   0   3   1   15  11    0   0    1  0.281  0.382  0.406  0.788   127  0.125  0.347   34.2%   19.0%  13.9%  0.73         Seibu Lions     EL
757        Kumashiro Masato   14   30   27   2   6   1   0   0    7    1   0   0   0   0    4   3    0   0    0  0.222  0.300  0.259  0.559    62  0.037  0.261   23.3%   13.3%  10.0%  0.75         Seibu Lions     EL
759         Kuriyama Takumi    3    8    7   2   3   0   0   0    3    1   0   0   0   0    1   0    0   1    0  0.429  0.500  0.429  0.929   169  0.000  0.500   12.5%   12.5%   0.0%  0.00         Seibu Lions     EL
761            Makino Shoya    1    3    3   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000  0.000   33.3%   33.3%   0.0%  0.00         Seibu Lions     EL
767     Miyamoto Joseph Ken   43   97   91  12  17   1   1   1   23    8   5   1   2   0   25   4    0   0    3  0.187  0.221  0.253  0.474    37  0.066  0.246   30.9%   25.8%   4.1%  0.16         Seibu Lions     EL
768             Mori Tomoya    9   28   26   3   7   1   0   2   14    2   0   0   0   0    5   2    0   0    0  0.269  0.321  0.538  0.859   145  0.269  0.263   32.1%   17.9%   7.1%  0.40         Seibu Lions     EL
770         Nakaguma Daichi   66  209  182  13  50   4   0   1   57   24   0   2   1   1   34  22    0   3    2  0.275  0.361  0.313  0.674    95  0.038  0.331   27.3%   16.3%  10.5%  0.65         Seibu Lions     EL
771         Nakamigawa Yuta   47  136  117  16  22   4   0   9   53   18   0   0   1   1   33  15    0   2    4  0.188  0.289  0.453  0.742   112  0.265  0.171   41.9%   24.3%  11.0%  0.45         Seibu Lions     EL
772         Nakamura Takeya    3    9    9   1   3   1   0   0    4    4   0   0   0   0    2   0    0   0    1  0.333  0.333  0.444  0.777   123  0.111  0.429   22.2%   22.2%   0.0%  0.00         Seibu Lions     EL
773          Nakayama Seigo   44  112   94   6  14   1   1   2   23   16   0   0   1   4   27  11    0   2    5  0.149  0.243  0.245  0.488    42  0.096  0.174   35.7%   24.1%   9.8%  0.41         Seibu Lions     EL
774        Nishikawa Manaya   41  154  143  20  39   9   5   6   76   20   1   1   1   1   23   9    0   0    1  0.273  0.314  0.531  0.845   141  0.258  0.287   24.7%   14.9%   5.8%  0.39         Seibu Lions     EL
775           O'Grady Brian    2    6    4   0   0   0   0   0    0    0   0   0   0   0    0   2    0   0    0  0.000  0.333  0.000  0.333     2  0.000  0.000   33.3%    0.0%  33.3%  1.00         Seibu Lions     EL
776         Okada Masatoshi   17   34   25   2   4   0   0   1    7    5   0   0   2   0    2   5    0   2    1  0.160  0.344  0.280  0.624    81  0.120  0.136   23.5%    5.9%  14.7%  2.50         Seibu Lions     EL
779            Saito Masato   49  154  124  15  30   3   0   0   33   17   0   2   6   1   28  21    0   2    7  0.242  0.358  0.266  0.624    82  0.024  0.309   31.8%   18.2%  13.6%  0.75         Seibu Lions     EL
786           Suzuki Shohei   39  139  119  16  35   4   4   1   50   17   4   5   1   0   19  18    0   1    1  0.294  0.391  0.420  0.811   134  0.126  0.343   27.3%   13.7%  12.9%  0.95         Seibu Lions     EL
788           Takagi Wataru   69  283  252  35  69  16   2  15  134   46   1   0   1   1   53  28    0   1    3  0.274  0.348  0.532  0.880   150  0.258  0.292   33.9%   18.7%   9.9%  0.53         Seibu Lions     EL
790             Takeda Aito    1    5    4   2   2   0   0   1    5    4   0   0   0   0    1   1    0   0    0  0.500  0.600  1.250  1.850   423  0.750  0.500   60.0%   20.0%  20.0%  1.00         Seibu Lions     EL
792         Takizawa Natsuo   38  118  108  14  28   0   0   1   31    5   7   7   1   0   19   8    0   1    4  0.259  0.316  0.287  0.603    74  0.028  0.307   23.7%   16.1%   6.8%  0.42         Seibu Lions     EL
795          Togawa Daisuke   55  158  141  13  29   7   0   3   45   18   1   0   0   0   35  16    0   1    2  0.206  0.291  0.319  0.610    76  0.113  0.252   34.2%   22.2%  10.1%  0.46         Seibu Lions     EL
796          Tonosaki Shuta    2    8    7   3   5   0   1   1   10    2   0   0   0   1    1   0    0   0    0  0.714  0.625  1.429  2.054   478  0.715  0.667   25.0%   12.5%   0.0%  0.00         Seibu Lions     EL
797              Tsuge Sena   12   38   36   5  11   1   0   0   12    3   0   0   0   0    7   2    0   0    0  0.306  0.342  0.333  0.675    95  0.027  0.379   23.7%   18.4%   5.3%  0.29         Seibu Lions     EL
798  Tysinger Brandon Taiga   19   63   55   5  19   6   0   2   31   11   0   1   0   0   11   7    0   1    1  0.345  0.429  0.564  0.993   184  0.219  0.405   31.7%   17.5%  11.1%  0.64         Seibu Lions     EL
800      Wakabayashi Gakuto   38  156  144  22  36   5   0   4   53   17   4   1   2   1   25   8    0   1    4  0.250  0.292  0.368  0.660    89  0.118  0.276   23.7%   16.0%   5.1%  0.32         Seibu Lions     EL
801          Watanabe Kento   97  350  299  28  55  11   0  10   96   30   6   1   1   2   93  42    1   6    8  0.184  0.295  0.321  0.616    77  0.137  0.227   41.4%   26.6%  12.0%  0.45         Seibu Lions     EL
803           Witte Jantzen   46  161  152  13  37   8   0   4   57   17   0   2   0   3   24   4    0   2    4  0.243  0.267  0.375  0.642    84  0.132  0.260   19.9%   14.9%   2.5%  0.17         Seibu Lions     EL
804            Wu Nien-Ting   21   89   72   9  17   2   0   0   19    6   1   0   0   1   16  15    0   1    2  0.236  0.371  0.264  0.635    85  0.028  0.298   34.8%   18.0%  16.9%  0.94         Seibu Lions     EL
805           Yamada Haruka   22   67   56   9  15   7   0   2   28   12   3   1   2   0   14   9    0   0    1  0.268  0.369  0.500  0.869   149  0.232  0.325   37.3%   20.9%  13.4%  0.64         Seibu Lions     EL
806      Yamamura Takayoshi   60  239  219  27  65  13   1   0   80   16   3   2   4   3   35  11    0   2    1  0.297  0.332  0.365  0.697   101  0.068  0.348   19.2%   14.6%   4.6%  0.31         Seibu Lions     EL
807         Yamanobe Kakeru   49  160  139  30  39   5   3   4   62   18   8   5   1   2   13  17    0   1    8  0.281  0.358  0.446  0.804   131  0.165  0.282   21.2%    8.1%  10.6%  1.31         Seibu Lions     EL
809            Abe Kazuhiro   26   52   43   7   9   1   0   0   10    1   4   2   0   0    9   7    0   2    0  0.209  0.346  0.233  0.579    70  0.024  0.265   30.8%   17.3%  13.5%  0.78  Nipponham Fighters     EL
810           Arizono Naoki   60  184  165  11  37  10   1   3   58   16   0   3   2   0   55  14    0   3    2  0.224  0.297  0.352  0.649    87  0.128  0.318   39.1%   29.9%   7.6%  0.25  Nipponham Fighters     EL
811             Asama Daiki    5   14   13   2   3   0   0   0    3    0   1   1   0   0    3   1    0   0    0  0.231  0.286  0.231  0.517    51  0.000  0.300   28.6%   21.4%   7.1%  0.33  Nipponham Fighters     EL
814          Furukawa Yudai   42  103   87   8  22   7   3   2   41    8   0   1   4   0   26  11    0   1    0  0.253  0.343  0.471  0.814   135  0.218  0.339   37.9%   25.2%  10.7%  0.42  Nipponham Fighters     EL
818       Hayamizu Takanari   66  179  163  16  31   8   0   5   54   14   1   1   0   2   69  13    0   1    4  0.190  0.251  0.331  0.582    68  0.141  0.286   48.6%   38.5%   7.3%  0.19  Nipponham Fighters     EL
819       Higuchi Ryunosuke   83  247  221  22  54   9   0   7   84   27   0   0   2   1   55  16    0   7   10  0.244  0.314  0.380  0.694   101  0.136  0.294   31.6%   22.3%   6.5%  0.29  Nipponham Fighters     EL
822         Hosokawa Ryohei   69  216  198  13  32   3   1   1   40    6   4   6   4   2   39  11    0   1    6  0.162  0.208  0.202  0.410    19  0.040  0.194   23.6%   18.1%   5.1%  0.28  Nipponham Fighters     EL
825            Imagawa Yuma   16   62   59  10  17   2   1   4   33    8   0   0   0   0    9   1    0   2    0  0.288  0.323  0.559  0.882   153  0.271  0.283   22.6%   14.5%   1.6%  0.11  Nipponham Fighters     EL
826          Ishii Kazunari    7   22   19   2   2   0   0   1    5    3   0   0   0   0    6   3    0   0    0  0.105  0.227  0.263  0.490    42  0.158  0.083   45.5%   27.3%  13.6%  0.50  Nipponham Fighters     EL
828            Ishikawa Ryo   30   79   69   7  13   2   0   2   21    7   0   0   0   0   13  10    0   0    1  0.188  0.291  0.304  0.595    72  0.116  0.204   31.6%   16.5%  12.7%  0.77  Nipponham Fighters     EL
829           Isobata Ryota   10   29   28   1   6   2   0   0    8    0   3   1   1   0    7   0    0   0    0  0.214  0.214  0.286  0.500    44  0.072  0.286   24.1%   24.1%   0.0%  0.00  Nipponham Fighters     EL
831      Kamikawabata Daigo   10   36   34   0  11   1   0   0   12    2   0   0   0   0    3   2    0   0    1  0.324  0.361  0.353  0.714   108  0.029  0.355   13.9%    8.3%   5.6%  0.67  Nipponham Fighters     EL
833           Kataoka Shoto   79  263  226  23  50   2   2   6   74   20   2   2   5   3   65  29    0   0    4  0.221  0.306  0.327  0.633    83  0.106  0.278   38.0%   24.7%  11.0%  0.45  Nipponham Fighters     EL
835         Kimura Fumikazu   17   40   32   4   9   4   0   3   22    8   2   0   1   0    9   7    0   0    0  0.281  0.410  0.688  1.098   215  0.407  0.300   47.5%   22.5%  17.5%  0.78  Nipponham Fighters     EL
837         Kiyomiya Kotaro    1    4    4   0   0   0   0   0    0    0   0   0   0   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%    0.0%   0.0%        Nipponham Fighters     EL
838            Kohri Takuya   25   60   52   6  11   1   0   3   21    6   2   1   2   0    9   4    0   2    0  0.212  0.293  0.404  0.697   102  0.192  0.200   26.7%   15.0%   6.7%  0.44  Nipponham Fighters     EL
839          Kondoh Kensuke    7   24   19   4   5   1   0   0    6    0   0   0   0   0    4   5    0   0    0  0.263  0.417  0.316  0.733   115  0.053  0.333   37.5%   16.7%  20.8%  1.25  Nipponham Fighters     EL
841          Mannami Chusei   17   59   49  10  18   4   0   2   28    7   0   2   0   0   12  10    0   0    0  0.367  0.475  0.571  1.046   203  0.204  0.457   40.7%   20.3%  16.9%  0.83  Nipponham Fighters     EL
842            Matsumoto Go    1    2    1   1   1   0   0   0    1    0   0   0   0   0    0   1    0   0    0  1.000  1.000  1.000  2.000   483  0.000  1.000   50.0%    0.0%  50.0%  1.00  Nipponham Fighters     EL
847           Miyata Hokuto   31   68   60   9  17   1   1   1   23    7   6   3   3   1   14   4    0   0    2  0.283  0.323  0.383  0.706   105  0.100  0.348   27.9%   20.6%   5.9%  0.29  Nipponham Fighters     EL
848          Mizuno Tatsuki   38   98   90  12  21   2   2   4   39   16   3   1   0   0   26   5    0   3    1  0.233  0.296  0.433  0.729   110  0.200  0.283   35.7%   26.5%   5.1%  0.19  Nipponham Fighters     EL
851        Nakashima Takuya   30   90   78   8  16   1   0   0   17    6   3   2   2   0   14   9    0   1    0  0.205  0.295  0.218  0.513    50  0.013  0.250   25.6%   15.6%  10.0%  0.64  Nipponham Fighters     EL
852             Nanba Yuhei   48  121  114  10  30   3   1   0   35    6   2   2   2   1   19   4    0   0    2  0.263  0.286  0.307  0.593    72  0.044  0.312   19.0%   15.7%   3.3%  0.21  Nipponham Fighters     EL
855             Nomura Yuki   13   41   38   7  11   2   0   1   16    3   0   0   0   0    6   2    0   1    0  0.289  0.341  0.421  0.762   121  0.132  0.323   22.0%   14.6%   4.9%  0.33  Nipponham Fighters     EL
856            Nunez Renato   31  103   96  13  28   4   0   7   53   17   0   0   0   0   24   4    1   3    0  0.292  0.340  0.552  0.892   157  0.260  0.323   34.0%   23.3%   3.9%  0.17  Nipponham Fighters     EL
860           Sakaguchi Uta   64  191  177  10  29   4   0   1   36    5   1   1   3   1   83  10    0   0    2  0.164  0.207  0.203  0.410    19  0.039  0.298   49.2%   43.5%   5.2%  0.12  Nipponham Fighters     EL
861            Satoh Ryusei   54  179  158  17  43  10   1   8   79   26   0   1   2   0   27  18    0   1    5  0.272  0.350  0.500  0.850   145  0.228  0.285   29.6%   15.1%  10.1%  0.67  Nipponham Fighters     EL
862           Shimizu Yushi   34   99   83   8  21   5   0   2   32    8   1   0   2   0   15  14    0   0    2  0.253  0.361  0.386  0.747   117  0.133  0.288   31.3%   15.2%  14.1%  0.93  Nipponham Fighters     EL
864           Sugiya Kenshi   11   29   27   3   6   1   1   0    9    3   2   0   0   0    5   2    0   0    0  0.222  0.276  0.333  0.609    76  0.111  0.273   24.1%   17.2%   6.9%  0.40  Nipponham Fighters     EL
866           Takahama Yuto   71  234  199  27  53  13   0   5   81   20   0   2   0   1   56  29    0   5    6  0.266  0.372  0.407  0.779   127  0.141  0.345   38.5%   23.9%  12.4%  0.52  Nipponham Fighters     EL
869              Tamiya Yua   49  133  128  11  28   6   2   1   41    9   8   3   0   2   21   2    0   1    2  0.219  0.233  0.320  0.553    59  0.101  0.250   18.0%   15.8%   1.5%  0.10  Nipponham Fighters     EL
874            Uehara Kenta   12   16   15   0   0   0   0   0    0    0   0   0   0   0   10   1    0   0    0  0.000  0.063  0.000  0.063   -81  0.000  0.000   68.8%   62.5%   6.2%  0.10  Nipponham Fighters     EL
875             Ueno Kyohei   72  222  204  14  38   6   1   0   46   11   4   1   4   0   59  10    0   4    4  0.186  0.239  0.225  0.464    35  0.039  0.262   31.1%   26.6%   4.5%  0.17  Nipponham Fighters     EL
876         Umebayashi Yuki   39   83   80  11  22   3   1   2   33    6   4   2   0   0   15   3    0   0    1  0.275  0.301  0.413  0.714   106  0.138  0.317   24.1%   18.1%   3.6%  0.20  Nipponham Fighters     EL
877            Usami Shingo    2    8    6   0   2   0   0   0    2    3   0   1   0   1    0   0    0   1    0  0.333  0.375  0.333  0.708   107  0.000  0.286    0.0%    0.0%   0.0%        Nipponham Fighters     EL
879            Wang Po-Jung   50  137  122  13  40   9   0   4   61   14   0   2   0   1   17  11    0   3    3  0.328  0.394  0.500  0.894   159  0.172  0.353   23.4%   12.4%   8.0%  0.65  Nipponham Fighters     EL
880            Watanabe Ryo   32  101   88  11  21   7   1   3   39    6   1   0   0   0   25  12    0   1    3  0.239  0.337  0.443  0.780   126  0.204  0.300   39.6%   24.8%  11.9%  0.48  Nipponham Fighters     EL
881             Yachi Ryota   17   46   40   6   9   3   0   0   12    6   1   0   0   0    5   5    0   1    1  0.225  0.326  0.300  0.626    82  0.075  0.257   21.7%   10.9%  10.9%  1.00  Nipponham Fighters     EL
