#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Masuda Daiki,25,7,2.0,-0.5,-321.8,-0.5,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,25,8,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,25,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kawashima Keizo,35,3,18.0,0.1,7.2,0.0,,0.0,0.1,-0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawashima Keizo,35,4,86.0,0.9,13.5,0.6,,-0.2,0.5,0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawashima Keizo,35,7,34.0,-1.9,-71.9,-2.0,0.1,,0.0,-0.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawashima Keizo,35,DH,10.1,,,,,,,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,23,4,39.0,1.0,33.0,0.7,,0.1,0.1,0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,23,5,5.0,1.0,257.4,0.7,,0.1,0.2,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,23,7,130.0,5.6,55.4,5.6,-0.1,,0.1,-1.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,23,8,10.0,-0.2,-25.7,-0.2,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,23,9,139.0,1.8,16.7,2.2,-0.4,,0.1,-0.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Shuto Ukyo,23,DH,3.0,,,,,,,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yamamoto Yasuhiro,25,4,342.0,-6.4,-24.1,-4.9,,-1.2,-0.2,0.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yamamoto Yasuhiro,25,5,103.2,1.8,22.3,1.0,,0.0,0.8,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yamamoto Yasuhiro,25,6,42.0,2.3,70.5,2.2,,-0.4,0.4,0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Minei Hiroki,28,2,330.1,-0.5,-1.9,,-0.6,,0.1,4.6,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Sugiya Kenshi,28,3,51.0,0.2,5.0,0.7,,0.0,-0.5,-0.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,28,4,38.0,2.4,81.3,2.0,,0.1,0.3,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,28,5,48.1,-1.2,-32.0,0.1,,-0.3,-1.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,28,7,94.1,-2.4,-32.8,-1.7,-0.7,,0.1,-0.9,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,28,8,21.0,-0.1,-6.1,-0.1,-0.1,,0.0,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,28,9,29.0,0.5,22.2,0.7,-0.2,,0.0,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,28,DH,8.2,,,,,,,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Adachi Yuichi,29,2,121.1,0.3,3.2,,0.3,,0.0,1.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kawabata Shingo,31,3,73.0,-1.1,-19.4,-0.5,,-0.1,-0.6,-0.8,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Kawabata Shingo,31,5,20.1,1.2,76.1,0.9,,0.0,0.3,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Nishiura Naomichi,28,6,340.1,-9.4,-35.6,-7.4,,-1.4,-0.7,2.7,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Shima Motohiro,34,2,344.2,-6.1,-22.8,,-6.2,,0.1,4.8,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kamamoto Go,25,7,65.0,3.7,73.3,2.1,1.6,,0.0,-0.6,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kamamoto Go,25,8,379.0,-7.5,-25.5,-5.2,-2.4,,0.2,1.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kamamoto Go,25,DH,3.0,,,,,,,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Maeda Yamato,31,6,1107.2,4.8,5.6,2.3,,-0.2,2.7,8.9,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Yamashita Ayatsugu,26,2,94.1,0.1,1.4,,0.1,,0.0,1.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamashita Ayatsugu,26,3,14.0,-0.4,-36.8,-0.6,,0.2,0.0,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamashita Ayatsugu,26,7,4.0,0.3,96.5,0.3,0.0,,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamashita Ayatsugu,26,DH,2.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mimori Masaki,20,3,39.1,-0.9,-29.5,-1.0,,0.0,0.1,-0.4,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mimori Masaki,20,4,63.0,-2.8,-57.2,-2.1,,-0.4,-0.3,0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mimori Masaki,20,DH,2.0,,,,,,,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Akashi Kenji,33,3,69.0,1.6,29.8,1.4,,0.0,0.3,-0.8,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Akashi Kenji,33,4,523.2,-4.7,-11.6,-3.7,,-1.3,0.3,1.4,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Akashi Kenji,33,7,33.0,1.1,42.9,1.1,0.0,,0.0,-0.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Akashi Kenji,33,DH,6.0,,,,,,,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Itoh Kosuke,19,7,61.0,-0.2,-4.2,1.1,-0.4,,-0.8,-0.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Itoh Kosuke,19,9,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Miyoshi Takumi,26,4,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Miyoshi Takumi,26,6,27.1,-1.1,-51.9,-0.8,,-0.4,0.1,0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Watanabe Masaru,25,7,21.0,-0.7,-42.9,-0.9,0.2,,0.0,-0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Watanabe Masaru,25,9,4.0,0.3,96.5,0.3,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Obiki Keiji,35,5,236.2,-3.3,-17.9,-2.6,,-0.9,0.1,-0.9,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Obiki Keiji,35,6,5.1,-0.2,-48.6,-0.2,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Oshima Yohei,33,8,1252.0,-0.5,-0.5,-0.7,-0.6,,0.8,4.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Sano Kodai,22,7,96.0,2.8,37.5,0.6,2.2,,0.1,-0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sano Kodai,22,8,107.1,-1.7,-20.4,-1.0,-0.8,,0.1,0.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sano Kodai,22,9,78.0,3.9,64.4,2.7,2.0,,-0.8,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sano Kodai,22,DH,2.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Takata Tomoki,29,3,11.0,-0.4,-46.8,-0.3,,-0.1,0.0,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Takata Tomoki,29,4,77.0,0.6,10.0,1.5,,0.1,-1.0,0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Takata Tomoki,29,6,273.0,-2.2,-10.4,-0.1,,-0.6,-1.5,2.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nakai Daisuke,29,3,7.0,0.0,0.0,-0.1,,0.0,0.0,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Nakai Daisuke,29,4,268.0,0.5,2.4,1.0,,0.1,-0.7,0.7,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Nakai Daisuke,29,5,24.2,1.0,52.1,0.6,,0.1,0.3,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Nakai Daisuke,29,7,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Nakatani Masahiro,26,3,69.0,0.7,13.1,1.0,,0.1,-0.4,-0.8,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nakatani Masahiro,26,7,77.0,2.7,45.1,2.5,0.2,,0.0,-0.7,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nakatani Masahiro,26,8,45.0,1.5,42.9,1.0,0.5,,0.0,0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nakatani Masahiro,26,9,96.1,1.6,21.4,2.2,-0.7,,0.1,-0.4,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,26,7,298.0,-5.1,-22.0,-4.0,-1.3,,0.1,-2.8,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,26,8,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,26,9,299.2,1.0,4.3,1.8,-0.9,,0.1,-1.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nakajima Hiroyuki,36,3,53.1,-1.6,-38.6,-1.0,,-0.1,-0.5,-0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Nakajima Hiroyuki,36,5,24.2,-1.8,-93.8,-0.5,,0.0,-1.3,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Miyazaki Yuki,32,7,7.0,0.3,55.2,0.3,0.0,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Miyazaki Yuki,32,8,20.0,-1.8,-115.8,-1.8,0.0,,0.0,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Miyazaki Yuki,32,9,14.0,-0.4,-36.8,-0.5,0.1,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Gotoh Shunta,26,8,279.2,-1.6,-7.4,-1.2,-0.6,,0.2,0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Gotoh Shunta,26,9,129.1,0.9,9.0,1.0,-0.1,,0.1,-0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Akiyama Shogo,31,8,1281.2,-4.7,-4.7,-4.7,0.1,,-0.1,4.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Shigenobu Shinnosuke,26,7,258.0,3.3,16.5,4.0,-0.9,,0.1,-2.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,26,8,35.1,0.4,14.6,0.1,0.3,,0.0,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,26,9,41.2,0.6,18.5,0.2,0.5,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yoh Daikan,32,8,8.0,0.6,96.5,0.7,-0.1,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yoh Daikan,32,9,451.0,8.9,25.4,8.6,0.1,,0.2,-1.8,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Nishikawa Ryoma,24,3,25.0,1.0,51.5,0.9,,0.0,0.1,-0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nishikawa Ryoma,24,7,543.2,0.5,1.2,0.1,0.0,,0.3,-5.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nishikawa Ryoma,24,8,578.2,-0.8,-1.8,-1.0,-0.1,,0.3,1.9,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakagawa Keita,23,3,240.2,1.6,8.6,0.7,,-0.1,1.0,-2.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,23,5,223.2,-0.5,-2.9,-1.5,,0.3,0.7,-0.8,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,23,7,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,23,9,329.2,-4.8,-18.7,-2.2,-2.8,,0.1,-1.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,23,DH,9.0,,,,,,,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Ishikawa Shingo,26,7,43.1,-0.4,-11.9,-0.8,0.4,,0.0,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ishikawa Shingo,26,9,45.0,-3.9,-111.5,-3.4,-0.5,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shirasaki Hiroyuki,28,3,46.0,-0.7,-19.6,-0.2,,-0.1,-0.5,-0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Shirasaki Hiroyuki,28,4,9.0,0.0,0.0,0.3,,0.4,-0.7,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Shirasaki Hiroyuki,28,5,49.0,-1.4,-36.8,-0.3,,-0.1,-1.1,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Watanabe Ryo,24,4,1152.2,-0.4,-0.4,0.2,,-1.9,1.3,3.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nishino Masahiro,28,4,71.2,0.0,0.0,0.4,,0.1,-0.4,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishino Masahiro,28,5,297.1,4.9,21.2,1.8,,0.7,2.3,-1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Endo Issei,30,7,135.0,2.8,26.7,3.7,-0.2,,-0.8,-1.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Endo Issei,30,8,17.0,0.7,53.0,0.1,0.6,,0.0,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Endo Issei,30,9,134.2,1.6,15.3,1.6,-0.1,,0.1,-0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Tatsumi Ryosuke,22,8,791.2,13.1,21.3,12.9,-0.3,,0.5,2.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tatsumi Ryosuke,22,9,81.0,3.4,54.0,2.1,1.2,,0.0,-0.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tatsumi Ryosuke,22,DH,1.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mizowaki Hayato,25,4,24.0,-0.5,-26.8,-0.5,,-0.1,0.1,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Abe Toshiki,29,3,24.1,-0.2,-10.6,-0.2,,0.0,0.0,-0.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Abe Toshiki,29,4,977.2,4.0,5.3,-0.5,,2.3,2.2,2.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Abe Toshiki,29,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Abe Toshiki,29,DH,16.0,,,,,,,-0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Oda Yuya,29,7,53.1,2.5,60.4,1.8,0.6,,0.0,-0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oda Yuya,29,8,166.0,-1.0,-7.8,-1.0,-0.1,,0.1,0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oda Yuya,29,9,241.2,2.6,13.8,1.4,1.1,,0.1,-0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamada Tetsuto,26,4,1220.0,3.0,3.2,-0.2,,1.7,1.5,3.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Donoue Naomichi,30,3,23.0,0.1,5.6,0.0,,0.0,0.1,-0.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Donoue Naomichi,30,4,166.2,0.7,5.4,0.8,,-0.3,0.2,0.4,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Donoue Naomichi,30,5,133.2,3.3,31.8,1.6,,0.4,1.3,-0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Donoue Naomichi,30,6,81.0,0.7,11.1,0.2,,-0.1,0.6,0.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Sumitani Ginjiro,31,2,349.0,-1.1,-4.1,,-0.9,,-0.2,4.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Oshiro Koji,26,4,3.0,0.2,85.8,0.2,,0.0,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oshiro Koji,26,5,8.1,-0.3,-46.5,-0.3,,0.0,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oshiro Koji,26,6,740.1,-2.4,-4.2,-1.1,,0.1,-1.4,5.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Miyamoto Takeshi,24,4,9.0,0.3,42.9,0.4,,-0.1,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Miyamoto Takeshi,24,5,56.2,-0.3,-6.8,-0.9,,0.3,0.4,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Miyamoto Takeshi,24,7,8.0,0.7,112.6,0.6,0.0,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Fukuda Shuhei,30,3,11.0,-0.2,-23.4,-0.2,,0.0,0.0,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Fukuda Shuhei,30,4,6.0,0.4,85.8,0.4,,0.0,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Fukuda Shuhei,30,7,51.1,-0.8,-20.1,-0.8,0.0,,0.0,-0.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Fukuda Shuhei,30,8,229.1,0.9,5.1,0.4,0.3,,0.1,0.7,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Fukuda Shuhei,30,9,81.0,-1.8,-28.6,-1.0,-0.8,,0.0,-0.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yamaashi Tatsuya,25,4,66.0,-0.1,-2.0,0.1,,0.1,-0.3,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,25,5,43.0,-0.4,-12.0,-0.6,,0.0,0.2,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,25,6,35.0,0.7,25.7,1.0,,0.2,-0.4,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,25,DH,1.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Masago Yusuke,25,7,5.0,-1.0,-257.4,-1.0,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Masago Yusuke,25,8,30.0,1.8,77.2,2.0,-0.2,,0.0,0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Masago Yusuke,25,9,8.0,-1.3,-209.1,-1.3,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Masago Yusuke,25,DH,2.0,,,,,,,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Matsui Yusuke,31,7,37.0,1.1,38.3,0.9,0.1,,0.0,-0.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Matsui Yusuke,31,9,33.0,-2.4,-93.6,-2.3,-0.2,,0.0,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Yamasaki Kotaro,25,7,66.0,1.5,29.2,2.0,-0.6,,0.0,-0.6,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Yamasaki Kotaro,25,8,168.1,-0.3,-2.3,1.4,-0.9,,-0.7,0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Yamasaki Kotaro,25,9,109.0,0.1,1.2,-0.2,0.2,,0.1,-0.4,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Nakayama Shota,22,7,106.0,1.5,18.2,1.9,-0.5,,0.1,-1.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Nakayama Shota,22,9,75.0,-2.8,-48.0,-1.8,-1.1,,0.0,-0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Iryo Masataka,29,7,59.0,1.0,21.8,0.5,0.5,,0.0,-0.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Iryo Masataka,29,9,87.1,-1.4,-20.6,-1.1,-0.4,,0.0,-0.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Chono Hisayoshi,34,7,221.2,-3.2,-18.6,-0.7,-1.8,,-0.7,-2.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Chono Hisayoshi,34,8,55.0,-3.1,-72.5,-2.6,-0.5,,0.0,0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Chono Hisayoshi,34,9,36.0,1.1,39.3,0.9,0.1,,0.0,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Chono Hisayoshi,34,DH,21.0,,,,,,,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Takai Yuhei,35,8,2.0,-0.5,-321.8,-0.5,0.1,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Takai Yuhei,35,9,962.1,-1.1,-1.5,3.4,-4.2,,-0.4,-3.7,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
