PlayerNum,jpPlayer,Link,BirthDate,Height,Weight,T,B,Note,Team
00,寺内　崇幸,https://npb.jp/bis/players/51255114.html,1983.05.27,177,73,右,右,,Yomiuri Giants
0,吉川　尚輝,https://npb.jp/bis/players/73375134.html,1995.02.08,177,79,右,左,,Yomiuri Giants
6,坂本　勇人,https://npb.jp/bis/players/51955114.html,1988.12.14,186,83,右,右,,Yomiuri Giants
8,片岡　治大,https://npb.jp/bis/players/01305110.html,1983.02.17,176,80,右,右,,Yomiuri Giants
10,阿部　慎之助,https://npb.jp/bis/players/21125113.html,1979.03.20,180,97,右,左,,Yomiuri Giants
11,クルーズ,https://npb.jp/bis/players/01805139.html,1984.02.10,183,95,右,右,,Yomiuri Giants
12,脇谷　亮太,https://npb.jp/bis/players/13115112.html,1981.11.04,177,77,右,左,,Yomiuri Giants
25,村田　修一,https://npb.jp/bis/players/81485117.html,1980.12.28,177,92,右,右,,Yomiuri Giants
33,マギー,https://npb.jp/bis/players/21825137.html,1982.10.12,185,100,右,右,,Yomiuri Giants
38,岡本　和真,https://npb.jp/bis/players/11515130.html,1996.06.30,185,96,右,右,,Yomiuri Giants
56,山本　泰寛,https://npb.jp/bis/players/93195132.html,1993.10.10,176,76,右,右,,Yomiuri Giants
57,藤村　大介,https://npb.jp/bis/players/31435116.html,1989.07.25,174,74,右,左,,Yomiuri Giants
59,柿澤　貴裕,https://npb.jp/bis/players/31535137.html,1994.07.30,179,80,右,左,,Yomiuri Giants
61,中井　大介,https://npb.jp/bis/players/21025116.html,1989.11.27,183,88,右,右,,Yomiuri Giants
65,辻　東倫,https://npb.jp/bis/players/81985137.html,1994.08.11,181,83,右,左,,Yomiuri Giants
67,和田　恋,https://npb.jp/bis/players/61665139.html,1995.09.26,180,84,右,右,,Yomiuri Giants
68,吉川　大幾,https://npb.jp/bis/players/21825133.html,1992.08.21,176,80,右,左右,,Yomiuri Giants
2,陽　岱鋼,https://npb.jp/bis/players/21825112.html,1987.01.17,183,89,右,右,,Yomiuri Giants
5,ギャレット,https://npb.jp/bis/players/43345132.html,1981.06.21,196,107,左,左,,Yomiuri Giants
7,長野　久義,https://npb.jp/bis/players/91995131.html,1984.12.06,180,85,右,右,,Yomiuri Giants
9,亀井　善行,https://npb.jp/bis/players/81385110.html,1982.07.28,178,82,右,左,,Yomiuri Giants
31,松本　哲也,https://npb.jp/bis/players/01605114.html,1984.07.03,168,70,左,左,,Yomiuri Giants
32,橋本　到,https://npb.jp/bis/players/51455118.html,1990.04.28,172,78,右,左,,Yomiuri Giants
43,重信　慎之介,https://npb.jp/bis/players/21925132.html,1993.04.17,173,70,右,左,,Yomiuri Giants
49,石川　慎吾,https://npb.jp/bis/players/01105135.html,1993.04.27,178,76,右,右,,Yomiuri Giants
51,堂上　剛裕,https://npb.jp/bis/players/01905119.html,1985.05.27,184,93,右,左,,Yomiuri Giants
58,立岡　宗一郎,https://npb.jp/bis/players/81985118.html,1990.05.18,181,81,右,左,,Yomiuri Giants
66,北　篤,https://npb.jp/bis/players/01705114.html,1988.11.26,183,86,右,左,,Yomiuri Giants
003,山川　和大,https://npb.jp/bis/players/13315134.html,1995.01.04,170,73,右,左,,Yomiuri Giants
006,坂本　工宜,https://npb.jp/bis/players/51955134.html,1994.08.19,180,80,右,右,,Yomiuri Giants
011,髙井　俊,https://npb.jp/bis/players/51055134.html,1995.08.22,180,78,右,右,,Yomiuri Giants
012,成瀬　功亮,https://npb.jp/bis/players/01205133.html,1992.08.19,182,88,右,右,,Yomiuri Giants
013,堀岡　隼人,https://npb.jp/bis/players/71875134.html,1998.09.11,183,84,右,右,,Yomiuri Giants
016,土田　瑞起,https://npb.jp/bis/players/51255135.html,1990.01.01,181,90,右,右,,Yomiuri Giants
019,大竹　秀義,https://npb.jp/bis/players/51555132.html,1988.07.26,180,85,右,右,,Yomiuri Giants
020,橋本　篤郎,https://npb.jp/bis/players/61465132.html,1998.02.24,178,85,左,左,,Yomiuri Giants
021,矢島　陽平,https://npb.jp/bis/players/13115132.html,1990.06.16,179,84,右,右,,Yomiuri Giants
022,ソリマン,https://npb.jp/bis/players/63965132.html,1989.08.11,188,100,右,右,,Yomiuri Giants
024,田中　大輝,https://npb.jp/bis/players/11215130.html,1992.08.07,182,80,左,左,,Yomiuri Giants
025,アダメス,https://npb.jp/bis/players/83985132.html,1994.09.27,193,86,右,右,,Yomiuri Giants
026,メルセデス,https://npb.jp/bis/players/33935134.html,1994.03.08,188,82,左,左,,Yomiuri Giants
028,高木　京介,https://npb.jp/bis/players/31035135.html,1989.09.05,183,83,左,左,3/27 育成選手登録,Yomiuri Giants
005,田中　貴也,https://npb.jp/bis/players/31235130.html,1992.08.27,178,80,右,左,,Yomiuri Giants
010,高山　竜太朗,https://npb.jp/bis/players/41045134.html,1995.02.21,186,80,右,右,,Yomiuri Giants
004,川相　拓也,https://npb.jp/bis/players/51755130.html,1990.11.25,174,74,右,右,,Yomiuri Giants
015,増田　大輝,https://npb.jp/bis/players/51855132.html,1993.07.29,172,65,右,右,,Yomiuri Giants
018,田島　洸成,https://npb.jp/bis/players/41045132.html,1996.07.13,175,80,右,左,,Yomiuri Giants
023,坂口　真規,https://npb.jp/bis/players/11715137.html,1990.09.29,187,95,右,右,,Yomiuri Giants
027,マルティネス,https://npb.jp/bis/players/13915134.html,1993.03.29,188,77,右,左右,,Yomiuri Giants
002,加藤　脩平,https://npb.jp/bis/players/51555134.html,1999.03.28,178,84,右,左,,Yomiuri Giants
007,髙橋　洸,https://npb.jp/bis/players/71075135.html,1993.04.30,185,77,右,右,,Yomiuri Giants
008,青山　誠,https://npb.jp/bis/players/71175139.html,1991.11.01,185,85,右,右,,Yomiuri Giants
009,松原　聖弥,https://npb.jp/bis/players/21825134.html,1995.01.26,173,70,右,左,,Yomiuri Giants
014,松澤　裕介,https://npb.jp/bis/players/01805134.html,1992.07.01,181,85,左,左,,Yomiuri Giants
77,真中　満,1971.01.06,,,Yakult Swallows
11,由規,https://npb.jp/bis/players/81785116.html,1989.12.05,179,80,右,左,,Yakult Swallows
12,石山　泰稚,https://npb.jp/bis/players/21125137.html,1988.09.01,182,75,右,右,,Yakult Swallows
13,中尾　輝,https://npb.jp/bis/players/71475134.html,1994.09.14,180,83,左,左,,Yakult Swallows
14,秋吉　亮,https://npb.jp/bis/players/91195139.html,1989.03.21,182,73,右,右,,Yakult Swallows
16,原　樹理,https://npb.jp/bis/players/31635132.html,1993.07.19,180,79,右,右,,Yakult Swallows
17,成瀬　善久,https://npb.jp/bis/players/11015119.html,1985.10.13,180,87,左,左,,Yakult Swallows
18,寺島　成輝,https://npb.jp/bis/players/81285134.html,1998.07.30,183,90,左,左,,Yakult Swallows
19,石川　雅規,https://npb.jp/bis/players/11315115.html,1980.01.22,167,73,左,左,,Yakult Swallows
20,山本　哲哉,https://npb.jp/bis/players/11615131.html,1985.09.04,179,77,右,右,,Yakult Swallows
21,松岡　健一,https://npb.jp/bis/players/51455110.html,1982.06.07,181,85,右,右,,Yakult Swallows
22,竹下　真吾,https://npb.jp/bis/players/21025130.html,1990.10.20,180,82,左,左,,Yakult Swallows
24,星　知弥,https://npb.jp/bis/players/11815134.html,1994.04.15,183,78,右,右,,Yakult Swallows
25,館山　昌平,https://npb.jp/bis/players/81085117.html,1981.03.17,181,98,右,右,,Yakult Swallows
26,久古　健太郎,https://npb.jp/bis/players/01705133.html,1986.05.16,181,82,左,左,,Yakult Swallows
28,ブキャナン,https://npb.jp/bis/players/43745134.html,1989.05.11,191,90,右,右,,Yakult Swallows
29,小川　泰弘,https://npb.jp/bis/players/11515137.html,1990.05.16,171,80,右,右,,Yakult Swallows
32,風張　蓮,https://npb.jp/bis/players/91595130.html,1993.02.26,182,88,右,右,,Yakult Swallows
34,オーレンドルフ,https://npb.jp/bis/players/83385134.html,1982.08.08,193,108,右,右,,Yakult Swallows
35,菊沢　竜佑,https://npb.jp/bis/players/21525134.html,1988.05.16,183,85,右,右,,Yakult Swallows
38,梅野　雄吾,https://npb.jp/bis/players/51355134.html,1999.01.13,175,84,右,右,,Yakult Swallows
43,村中　恭兵,https://npb.jp/bis/players/21625112.html,1987.10.25,188,88,左,左,,Yakult Swallows
44,岩橋　慶侍,https://npb.jp/bis/players/71375139.html,1991.04.23,185,84,左,左,,Yakult Swallows
45,土肥　寛昌,https://npb.jp/bis/players/61265130.html,1990.11.16,181,88,右,左右,,Yakult Swallows
47,高橋　奎二,https://npb.jp/bis/players/51055132.html,1997.05.14,178,73,左,左,,Yakult Swallows
48,ジュリアス,https://npb.jp/bis/players/91995132.html,1997.05.25,183,76,左,左,,Yakult Swallows
53,ルーキ,https://npb.jp/bis/players/53955132.html,1984.12.05,193,102,右,右,,Yakult Swallows
54,中澤　雅人,https://npb.jp/bis/players/51055131.html,1985.02.16,179,80,左,左,,Yakult Swallows
58,杉浦　稔大,https://npb.jp/bis/players/61765139.html,1992.02.25,189,86,右,右,,Yakult Swallows
61,ギルメット,https://npb.jp/bis/players/93595134.html,1987.07.27,188,90,右,右,,Yakult Swallows
62,徳山　武陽,https://npb.jp/bis/players/01205135.html,1989.07.21,185,84,右,左右,,Yakult Swallows
67,平井　諒,https://npb.jp/bis/players/11215131.html,1991.04.23,184,78,右,右,,Yakult Swallows
68,山中　浩史,https://npb.jp/bis/players/31635137.html,1985.09.09,175,82,右,右,,Yakult Swallows
70,近藤　一樹,https://npb.jp/bis/players/91795115.html,1983.07.08,183,80,右,右,,Yakult Swallows
71,中島　彰吾,https://npb.jp/bis/players/11415130.html,1992.06.15,178,80,右,右,,Yakult Swallows
30,西田　明央,https://npb.jp/bis/players/41245133.html,1992.04.28,178,83,右,右,,Yakult Swallows
37,星野　雄大,https://npb.jp/bis/players/31235137.html,1988.10.19,177,80,右,右,,Yakult Swallows
51,藤井　亮太,https://npb.jp/bis/players/91295139.html,1988.09.30,176,73,右,左,,Yakult Swallows
52,中村　悠平,https://npb.jp/bis/players/51255118.html,1990.06.17,176,83,右,右,,Yakult Swallows
55,山川　晃司,https://npb.jp/bis/players/01805130.html,1996.11.15,184,87,右,右,,Yakult Swallows
57,古賀　優大,https://npb.jp/bis/players/01705134.html,1998.08.07,177,74,右,右,,Yakult Swallows
63,井野　卓,https://npb.jp/bis/players/81185112.html,1983.11.23,178,83,右,右,,Yakult Swallows
1,山田　哲人,https://npb.jp/bis/players/91895133.html,1992.07.16,180,76,右,右,,Yakult Swallows
2,大引　啓次,https://npb.jp/bis/players/91595114.html,1984.06.29,178,84,右,右,,Yakult Swallows
3,西浦　直亨,https://npb.jp/bis/players/91095139.html,1991.04.11,178,75,右,右,,Yakult Swallows
5,川端　慎吾,https://npb.jp/bis/players/31735112.html,1987.10.16,185,86,右,左,,Yakult Swallows
8,武内　晋一,https://npb.jp/bis/players/31035112.html,1983.12.10,175,90,左,左,,Yakult Swallows
10,荒木　貴裕,https://npb.jp/bis/players/01105131.html,1987.07.26,180,84,右,右,,Yakult Swallows
33,畠山　和洋,https://npb.jp/bis/players/31235113.html,1982.09.13,180,96,右,右,,Yakult Swallows
36,廣岡　大志,https://npb.jp/bis/players/21625132.html,1997.04.09,183,81,右,右,,Yakult Swallows
40,グリーン,https://npb.jp/bis/players/23525134.html,1989.06.30,193,115,右,左,,Yakult Swallows
46,谷内　亮太,https://npb.jp/bis/players/11615137.html,1991.02.03,177,79,右,右,,Yakult Swallows
49,渡邉　大樹,https://npb.jp/bis/players/73375132.html,1997.06.07,182,87,右,右,,Yakult Swallows
56,奥村　展征,https://npb.jp/bis/players/91595139.html,1995.05.26,178,76,右,左,,Yakult Swallows
59,今浪　隆博,https://npb.jp/bis/players/61165114.html,1984.07.06,172,75,右,左,,Yakult Swallows
60,三輪　正義,https://npb.jp/bis/players/81485116.html,1984.01.23,168,70,右,左,,Yakult Swallows
66,大松　尚逸,https://npb.jp/bis/players/71375110.html,1982.06.16,184,93,左,左,2/22 支配下選手登録,Yakult Swallows
0,比屋根　渉,https://npb.jp/bis/players/61465135.html,1987.06.20,180,70,右,右,,Yakult Swallows
4,バレンティン,https://npb.jp/bis/players/13315133.html,1984.07.02,185,100,右,右,,Yakult Swallows
9,飯原　誉士,https://npb.jp/bis/players/61165112.html,1983.04.26,181,88,右,右,,Yakult Swallows
31,山崎　晃大朗,https://npb.jp/bis/players/33135132.html,1993.08.11,173,68,左,左,,Yakult Swallows
41,雄平,https://npb.jp/bis/players/01005117.html,1984.06.25,174,83,左,左,,Yakult Swallows
42,坂口　智隆,https://npb.jp/bis/players/21925117.html,1984.07.07,181,82,右,左,,Yakult Swallows
50,上田　剛史,https://npb.jp/bis/players/71375114.html,1988.10.02,180,73,右,左,,Yakult Swallows
64,榎本　葵,https://npb.jp/bis/players/41345133.html,1992.07.24,180,80,左,左,,Yakult Swallows
65,原　泉,https://npb.jp/bis/players/61465130.html,1992.07.26,190,100,右,右,,Yakult Swallows
91,鵜久森　淳志,https://npb.jp/bis/players/61165110.html,1987.02.01,189,85,右,右,,Yakult Swallows
117,田川　賢吾,https://npb.jp/bis/players/71975137.html,1994.05.22,189,79,右,左,,Yakult Swallows
118,古野　正人,https://npb.jp/bis/players/51655135.html,1986.09.27,178,80,右,右,,Yakult Swallows
104,新田　玄気,https://npb.jp/bis/players/41245118.html,1982.08.22,172,80,右,右,6/24 育成選手登録,Yakult Swallows
120,大村　孟,https://npb.jp/bis/players/91395134.html,1991.12.21,169,78,右,左,,Yakult Swallows
80,森　繁和,1954.11.18,,,Chunichi Dragons
11,小笠原　慎之介,https://npb.jp/bis/players/71575132.html,1997.10.08,180,83,左,左,,Chunichi Dragons
12,田島　慎二,https://npb.jp/bis/players/21025135.html,1989.12.21,181,84,右,右,,Chunichi Dragons
13,岩瀬　仁紀,https://npb.jp/bis/players/81183888.html,1974.11.10,181,85,左,左,,Chunichi Dragons
14,佐藤　優,https://npb.jp/bis/players/71975132.html,1993.06.29,187,85,右,左,,Chunichi Dragons
16,又吉　克樹,https://npb.jp/bis/players/61265139.html,1990.11.04,180,74,右,右,,Chunichi Dragons
17,柳　裕也,https://npb.jp/bis/players/63165134.html,1994.04.22,180,83,右,右,,Chunichi Dragons
18,鈴木　翔太,https://npb.jp/bis/players/81785139.html,1995.06.16,183,74,右,右,,Chunichi Dragons
19,吉見　一起,https://npb.jp/bis/players/41845112.html,1984.09.19,182,91,右,右,,Chunichi Dragons
20,野村　亮介,https://npb.jp/bis/players/21425130.html,1993.07.09,187,85,右,右,,Chunichi Dragons
21,岡田　俊哉,https://npb.jp/bis/players/11515131.html,1991.12.05,179,65,左,左,,Chunichi Dragons
22,大野　雄大,https://npb.jp/bis/players/11515133.html,1988.09.26,183,78,左,左,,Chunichi Dragons
24,福谷　浩司,https://npb.jp/bis/players/21025137.html,1991.01.09,183,90,右,右,,Chunichi Dragons
25,武藤　祐太,https://npb.jp/bis/players/61665133.html,1989.06.14,178,85,右,右,,Chunichi Dragons
28,丸山　泰資,https://npb.jp/bis/players/61865134.html,1995.02.05,176,79,右,右,,Chunichi Dragons
29,山井　大介,https://npb.jp/bis/players/31635115.html,1978.05.10,179,82,右,右,,Chunichi Dragons
30,阿知羅　拓馬,https://npb.jp/bis/players/21125139.html,1992.11.20,190,95,右,右,,Chunichi Dragons
33,祖父江　大輔,https://npb.jp/bis/players/91995139.html,1987.08.11,175,78,右,左,,Chunichi Dragons
34,福　敬登,https://npb.jp/bis/players/41645132.html,1992.06.16,178,87,左,左,,Chunichi Dragons
41,浅尾　拓也,https://npb.jp/bis/players/71175114.html,1984.10.22,182,75,右,右,,Chunichi Dragons
43,三ツ間　卓也,https://npb.jp/bis/players/01805132.html,1992.07.22,183,92,右,右,,Chunichi Dragons
44,バルデス,https://npb.jp/bis/players/83385130.html,1977.11.27,180,95,左,左,,Chunichi Dragons
47,笠原　祥太郎,https://npb.jp/bis/players/31535134.html,1995.03.17,177,85,左,左,,Chunichi Dragons
49,アラウホ,https://npb.jp/bis/players/03305134.html,1991.07.15,200,125,左,左,,Chunichi Dragons
50,金子　丈,https://npb.jp/bis/players/11715130.html,1993.02.25,189,90,右,右,,Chunichi Dragons
54,藤嶋　健人,https://npb.jp/bis/players/21625134.html,1998.05.08,176,80,右,右,,Chunichi Dragons
57,小川　龍也,https://npb.jp/bis/players/51555131.html,1991.09.03,182,70,左,左,,Chunichi Dragons
58,八木　智哉,https://npb.jp/bis/players/61665112.html,1983.11.07,181,78,左,左,,Chunichi Dragons
59,岸本　淳希,https://npb.jp/bis/players/31735139.html,1996.02.19,181,79,右,右,,Chunichi Dragons
61,若松　駿太,https://npb.jp/bis/players/51655137.html,1995.02.28,180,75,右,右,,Chunichi Dragons
64,小熊　凌祐,https://npb.jp/bis/players/11515118.html,1990.08.11,180,80,右,右,,Chunichi Dragons
65,伊藤　準規,https://npb.jp/bis/players/21125118.html,1991.01.07,187,80,右,左,,Chunichi Dragons
91,ロンドン,https://npb.jp/bis/players/93995134.html,1988.02.16,186,99,右,右,,Chunichi Dragons
99,ジョーダン,https://npb.jp/bis/players/33535132.html,1986.12.08,183,88,左,左,,Chunichi Dragons
35,木下　拓哉,https://npb.jp/bis/players/31735132.html,1991.12.18,183,92,右,右,,Chunichi Dragons
38,松井　雅人,https://npb.jp/bis/players/51455131.html,1987.11.19,179,78,右,左,,Chunichi Dragons
39,加藤　匠馬,https://npb.jp/bis/players/41545130.html,1992.04.29,175,74,右,右,,Chunichi Dragons
40,桂　依央利,https://npb.jp/bis/players/41545139.html,1991.07.09,185,83,右,右,,Chunichi Dragons
45,杉山　翔大,https://npb.jp/bis/players/61765137.html,1991.02.10,173,88,右,右,,Chunichi Dragons
52,武山　真吾,https://npb.jp/bis/players/61065117.html,1984.06.22,179,88,右,右,,Chunichi Dragons
68,赤田　龍一郎,https://npb.jp/bis/players/31135131.html,1988.01.07,178,80,右,左,,Chunichi Dragons
2,荒木　雅博,https://npb.jp/bis/players/71173882.html,1977.09.13,180,74,右,右,,Chunichi Dragons
3,高橋　周平,https://npb.jp/bis/players/91095135.html,1994.01.18,180,85,右,左,,Chunichi Dragons
5,阿部　寿樹,https://npb.jp/bis/players/61165132.html,1989.12.03,185,80,右,右,,Chunichi Dragons
7,森野　将彦,https://npb.jp/bis/players/21223884.html,1978.07.28,180,85,右,左,,Chunichi Dragons
9,石川　駿,https://npb.jp/bis/players/41145130.html,1990.05.26,178,82,右,右,,Chunichi Dragons
23,遠藤　一星,https://npb.jp/bis/players/41345130.html,1989.03.23,182,78,右,左,,Chunichi Dragons
32,石垣　雅海,https://npb.jp/bis/players/41145134.html,1998.09.21,180,85,右,右,,Chunichi Dragons
36,石岡　諒太,https://npb.jp/bis/players/51355132.html,1992.05.25,187,90,左,左,,Chunichi Dragons
37,三ツ俣　大樹,https://npb.jp/bis/players/51655133.html,1992.05.11,177,80,右,右,,Chunichi Dragons
42,ゲレーロ,https://npb.jp/bis/players/43545134.html,1986.11.20,182,99,右,右,,Chunichi Dragons
48,溝脇　隼人,https://npb.jp/bis/players/81285137.html,1994.05.17,178,70,右,左,,Chunichi Dragons
51,京田　陽太,https://npb.jp/bis/players/81585134.html,1994.04.20,182,80,右,左,,Chunichi Dragons
53,亀澤　恭平,https://npb.jp/bis/players/71575135.html,1988.10.15,174,74,右,左,,Chunichi Dragons
55,福田　永将,https://npb.jp/bis/players/31635114.html,1988.07.23,181,80,右,右,,Chunichi Dragons
63,堂上　直倫,https://npb.jp/bis/players/01205114.html,1988.09.23,184,82,右,右,,Chunichi Dragons
70,谷　哲也,https://npb.jp/bis/players/51055116.html,1985.07.09,180,78,右,右,,Chunichi Dragons
1,友永　翔太,https://npb.jp/bis/players/81285130.html,1991.04.01,170,74,右,左,,Chunichi Dragons
4,藤井　淳志,https://npb.jp/bis/players/51455112.html,1981.05.20,182,81,右,左右,,Chunichi Dragons
6,平田　良介,https://npb.jp/bis/players/61265112.html,1988.03.23,177,88,右,右,,Chunichi Dragons
8,大島　洋平,https://npb.jp/bis/players/01305131.html,1985.11.09,176,74,左,左,,Chunichi Dragons
26,井領　雅貴,https://npb.jp/bis/players/71375130.html,1989.11.04,174,82,右,左,,Chunichi Dragons
31,野本　圭,https://npb.jp/bis/players/31435118.html,1984.07.07,180,81,左,左,,Chunichi Dragons
46,古本　武尊,https://npb.jp/bis/players/81085137.html,1990.12.04,176,87,右,左,,Chunichi Dragons
56,松井　佑介,https://npb.jp/bis/players/71475131.html,1987.07.10,183,83,右,右,,Chunichi Dragons
62,工藤　隆人,https://npb.jp/bis/players/41545110.html,1981.03.30,171,73,左,左,,Chunichi Dragons
66,ビシエド,https://npb.jp/bis/players/13715132.html,1989.03.10,185,108,右,右,,Chunichi Dragons
67,近藤　弘基,https://npb.jp/bis/players/81785130.html,1993.02.12,179,78,右,右,,Chunichi Dragons
69,赤坂　和幸,https://npb.jp/bis/players/31135116.html,1989.09.04,185,83,右,右,,Chunichi Dragons
201,木下　雄介,https://npb.jp/bis/players/41545134.html,1993.10.10,183,82,右,右,,Chunichi Dragons
202,浜田　智博,https://npb.jp/bis/players/41445130.html,1992.10.01,183,75,左,左,,Chunichi Dragons
203,濱田　達郎,https://npb.jp/bis/players/71075137.html,1994.08.04,184,90,左,左,,Chunichi Dragons
204,山本　雅士,https://npb.jp/bis/players/33135130.html,1994.11.03,173,78,右,左,,Chunichi Dragons
205,吉田　嵩,https://npb.jp/bis/players/43145132.html,1996.07.08,185,83,右,右,,Chunichi Dragons
208,西濵　幹紘,https://npb.jp/bis/players/91495132.html,1993.08.04,174,78,右,右,,Chunichi Dragons
211,マルティネス,https://npb.jp/bis/players/23925134.html,1996.10.11,193,93,右,左,4/10 育成選手登録,Chunichi Dragons
207,藤吉　優,https://npb.jp/bis/players/71675130.html,1996.08.07,180,74,右,左,,Chunichi Dragons
206,岩﨑　達郎,https://npb.jp/bis/players/81185114.html,1984.12.28,175,75,右,右,,Chunichi Dragons
210,ウルヘエス,https://npb.jp/bis/players/43945134.html,1993.01.09,182,90,右,右,4/10 育成選手登録,Chunichi Dragons
212,渡辺　勝,https://npb.jp/bis/players/03305132.html,1993.10.14,172,80,右,左,,Chunichi Dragons
77,西村　徳文,1960.01.09,,,ORIX Buffaloes
0,山﨑　福也,https://npb.jp/bis/players/21825130.html,1992.09.09,188,88,左,左,,ORIX Buffaloes
11,松葉　貴大,https://npb.jp/bis/players/21225137.html,1990.08.14,178,82,左,左,,ORIX Buffaloes
13,山岡　泰輔,https://npb.jp/bis/players/83185134.html,1995.09.22,172,68,右,左,,ORIX Buffaloes
14,吉田　一将,https://npb.jp/bis/players/71675139.html,1989.09.24,191,95,右,左,,ORIX Buffaloes
15,荒西　祐大,https://npb.jp/bis/players/51155138.html,1992.08.25,178,83,右,右,,ORIX Buffaloes
17,増井　浩俊,https://npb.jp/bis/players/81285131.html,1984.06.26,181,74,右,右,,ORIX Buffaloes
18,岸田　護,https://npb.jp/bis/players/51755112.html,1981.05.10,180,80,右,右,,ORIX Buffaloes
20,近藤　大亮,https://npb.jp/bis/players/81785132.html,1991.05.29,177,76,右,右,,ORIX Buffaloes
21,竹安　大知,https://npb.jp/bis/players/21025132.html,1994.09.27,183,83,右,右,,ORIX Buffaloes
26,東明　大貴,https://npb.jp/bis/players/11015139.html,1989.06.15,178,77,右,右,,ORIX Buffaloes
27,アルバース,https://npb.jp/bis/players/23325136.html,1985.10.06,185,91,左,右,,ORIX Buffaloes
28,富山　凌雅,https://npb.jp/bis/players/61065138.html,1997.05.03,178,84,左,左,,ORIX Buffaloes
29,田嶋　大樹,https://npb.jp/bis/players/41045136.html,1996.08.03,182,77,左,左,,ORIX Buffaloes
30,Ｋ－鈴木,https://npb.jp/bis/players/51755136.html,1994.01.21,186,88,右,右,,ORIX Buffaloes
32,ディクソン,https://npb.jp/bis/players/51855137.html,1984.11.03,195,84,右,右,,ORIX Buffaloes
35,比嘉　幹貴,https://npb.jp/bis/players/81085131.html,1982.12.07,177,77,右,右,,ORIX Buffaloes
39,小林　慶祐,https://npb.jp/bis/players/21725134.html,1992.11.02,187,86,右,右,,ORIX Buffaloes
42,エップラー,https://npb.jp/bis/players/03105138.html,1993.01.05,196,104,右,右,,ORIX Buffaloes
43,山本　由伸,https://npb.jp/bis/players/53355134.html,1998.08.17,178,80,右,右,,ORIX Buffaloes
46,成瀬　善久,https://npb.jp/bis/players/11015119.html,1985.10.13,180,87,左,左,2/6 支配下選手登録,ORIX Buffaloes
47,海田　智行,https://npb.jp/bis/players/61365135.html,1987.09.02,179,81,左,左,,ORIX Buffaloes
48,齋藤　綱記,https://npb.jp/bis/players/11915130.html,1996.12.18,182,89,左,左,,ORIX Buffaloes
49,澤田　圭佑,https://npb.jp/bis/players/01905134.html,1994.04.27,178,96,右,左,,ORIX Buffaloes
54,黒木　優太,https://npb.jp/bis/players/51755134.html,1994.08.16,179,85,右,左,,ORIX Buffaloes
57,山田　修義,https://npb.jp/bis/players/61465131.html,1991.09.19,184,90,左,左,,ORIX Buffaloes
58,金田　和之,https://npb.jp/bis/players/21525137.html,1990.09.18,184,86,右,右,,ORIX Buffaloes
60,左澤　優,https://npb.jp/bis/players/61465138.html,1994.12.28,172,75,左,左,,ORIX Buffaloes
61,榊原　翼,https://npb.jp/bis/players/81785134.html,1998.08.25,180,90,右,右,,ORIX Buffaloes
63,山﨑　颯一郎,https://npb.jp/bis/players/33335134.html,1998.06.15,190,85,右,右,,ORIX Buffaloes
65,青山　大紀,https://npb.jp/bis/players/91195132.html,1994.11.28,184,83,右,左,,ORIX Buffaloes
66,吉田　凌,https://npb.jp/bis/players/13315132.html,1997.06.20,181,78,右,右,,ORIX Buffaloes
68,鈴木　優,https://npb.jp/bis/players/81985130.html,1997.02.05,181,81,右,右,,ORIX Buffaloes
91,岩本　輝,https://npb.jp/bis/players/71375133.html,1992.10.21,181,84,右,左,,ORIX Buffaloes
22,髙城　俊人,https://npb.jp/bis/players/51055135.html,1993.05.03,176,86,右,右,,ORIX Buffaloes
23,伏見　寅威,https://npb.jp/bis/players/61065137.html,1990.05.12,182,88,右,右,,ORIX Buffaloes
37,若月　健矢,https://npb.jp/bis/players/41645139.html,1995.10.04,179,90,右,右,,ORIX Buffaloes
45,飯田　大祐,https://npb.jp/bis/players/71175134.html,1990.09.19,181,85,右,右,,ORIX Buffaloes
62,山崎　勝己,https://npb.jp/bis/players/71475113.html,1982.08.16,180,88,右,右,,ORIX Buffaloes
2,白崎　浩之,https://npb.jp/bis/players/21725137.html,1990.08.20,184,90,右,右,,ORIX Buffaloes
3,安達　了一,https://npb.jp/bis/players/31135135.html,1988.01.07,179,78,右,右,,ORIX Buffaloes
4,福田　周平,https://npb.jp/bis/players/01605136.html,1992.08.08,167,69,右,左,,ORIX Buffaloes
5,西野　真弘,https://npb.jp/bis/players/91495130.html,1990.08.02,167,71,右,左,,ORIX Buffaloes
10,大城　滉二,https://npb.jp/bis/players/11515132.html,1993.06.14,175,78,右,右,,ORIX Buffaloes
12,マレーロ,https://npb.jp/bis/players/33035134.html,1988.07.02,191,95,右,右,,ORIX Buffaloes
31,太田　椋,https://npb.jp/bis/players/91395138.html,2001.02.14,181,78,右,右,,ORIX Buffaloes
33,メネセス,https://npb.jp/bis/players/83385138.html,1992.05.06,191,100,右,右,,ORIX Buffaloes
36,山足　達也,https://npb.jp/bis/players/13115136.html,1993.10.26,174,76,右,右,,ORIX Buffaloes
38,小島　脩平,https://npb.jp/bis/players/91795135.html,1987.06.05,177,78,右,左,,ORIX Buffaloes
40,鈴木　昂平,https://npb.jp/bis/players/81985132.html,1991.06.20,175,77,右,右,,ORIX Buffaloes
44,頓宮　裕真,https://npb.jp/bis/players/81085138.html,1996.11.17,181,98,右,右,,ORIX Buffaloes
